Company name,State,Segment,Type,Website,Growth stage,Employees,Industries,HQ city,HQ address,Tagline,LinkedIn,Job openings,Accredited sponsor,Hires international students,Glassdoor rating,Glassdoor reviews,Glassdoor URL,Job title,Job type,ANZSCO occupation,ANZSCO 2022,ANZSCO 2013,ANZSCO unit group,ANZSCO unit group title,OSCA occupation,OSCA code,Job city,Job country,Date posted,Job URL,Job ID,Invited Score,Employment type,Job level,Work arrangement,Education level,Base salary min,Base salary max,Base salary currency,Base salary min AUD,Base salary max AUD,Company salary estimate AUD,Salary source,Salary source URL,Advert posted
New Energy Transport,New South Wales,startup,,http://newenergy.com.au,early stage,2-10,energy;transportation,Sydney,"Sydney, Sydney CBD, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",End-to-end zero-emission commercial transport transition services.,https://www.linkedin.com/company/new-energy-transport/,1,,,,,,Business Development Manager and Account Manager,Business Development,,,,,,,,Campbelltown,Australia,2026-07-02,https://www.linkedin.com/jobs/view/4435392440/,85481515,,Full-time,Senior,,,,,,,,,,,
Nexl,New South Wales,startup,subscription;saas,https://nexl.cloud/,breakout stage,51-200,marketing,Sydney,"2010 Sydney, New South Wales, Australia",NEXL - Global Legal Platform,https://www.linkedin.com/company/nexl-co/,3,,,,,,Financial Controller,Finance,Finance Manager,132211,132211,1322,Finance Managers,Finance Manager,111231,Sydney,Australia,2026-08-04,https://www.linkedin.com/jobs/view/4448132226/,87225935,,Full-time,Senior,Hybrid,,,,,,,,,,
Nexl,New South Wales,startup,subscription;saas,https://nexl.cloud/,breakout stage,51-200,marketing,Sydney,"2010 Sydney, New South Wales, Australia",NEXL - Global Legal Platform,https://www.linkedin.com/company/nexl-co/,3,,,,,,Senior DevOps Engineer,DevOps,Devops Engineer,261316,,2613,Software and Applications Programmers,DevOps Engineer,273332,Sydney,Australia,2026-09-02,https://www.linkedin.com/jobs/view/4459390957/,88642406,,Full-time,Senior,Hybrid,,,,,,,,,,2026-08-30
Nexl,New South Wales,startup,subscription;saas,https://nexl.cloud/,breakout stage,51-200,marketing,Sydney,"2010 Sydney, New South Wales, Australia",NEXL - Global Legal Platform,https://www.linkedin.com/company/nexl-co/,3,,,,,,Senior Software Engineer,Backend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Sydney,Australia,2026-09-03,https://www.linkedin.com/jobs/view/4459619093/,88683968,,Full-time,Senior,Remote,,,,,,,,,,2026-08-30
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Banking Systems Administrator,Finance,Systems Administrator,262113,262113,2621,"Database and Systems Administrators, and ICT Security Specialists",Systems Administrator,271232,Newcastle,Australia,2026-08-28,https://www.linkedin.com/jobs/view/4458925299/,88476154,,Full-time,Junior,Hybrid,,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Community Engagement Coordinator,Human Resources,,,,,,,,Newcastle-Maitland,Australia,2026-07-16,https://www.linkedin.com/jobs/view/4439122654/,86265260,,Contract,Junior,Hybrid,,,,,,,,,,2026-07-15
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Digital Delivery Specialist,Marketing & Communication,,,,,,,,Newcastle-Maitland,Australia,2026-07-14,https://www.linkedin.com/jobs/view/4439135380/,86124892,,Full-time,Senior,Hybrid,,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Digital Workplace Specialist | 12 Month Fixed Term Contract,Marketing & Communication,,,,,,,,Newcastle-Maitland,Australia,2026-07-29,https://www.linkedin.com/jobs/view/4444312369/,86938555,,Full-time,Junior,Hybrid,,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Product Manager | Deposits | 12 Month Fixed Term Contract,Accounting,Marketing Specialist,225113,225113,2251,Advertising and Marketing Professionals,Marketing Specialist,221534,Newcastle-Maitland,Australia,2026-08-24,https://www.linkedin.com/jobs/view/4455474464/,88152917,,Full-time,Junior,,,,,,,,,,,2026-08-23
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,"Program Lead, Sustainability",Other,,,,,,,,Newcastle-Maitland,Australia,2026-07-05,https://www.linkedin.com/jobs/view/4435296881/,85631599,,Contract,Senior,Hybrid,,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Regional Manager,Project Management,,,,,,,,Coffs Harbour,Australia,2026-07-02,https://www.linkedin.com/jobs/view/4430348565/,85502632,,Full-time,Senior,,Bachelor,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Regional Manager,Project Management,,,,,,,,Gold Coast City,Australia,2026-06-23,https://www.linkedin.com/jobs/view/4430359604/,85120120,,Full-time,Senior,,Bachelor,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Regional Manager,Project Management,,,,,,,,Port Macquarie,Australia,2026-06-22,https://www.linkedin.com/jobs/view/4430356628/,85082967,,Full-time,Senior,,Bachelor,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Regional Manager,Project Management,,,,,,,,Ballina,Australia,2026-06-22,https://www.linkedin.com/jobs/view/4430366594/,85089139,,Full-time,Senior,,Bachelor,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Risk Specialist – Transformation & Operations | 12 FTC,CSM & Support,,,,,,,,Newcastle-Maitland,Australia,2026-07-16,https://www.linkedin.com/jobs/view/4439997134/,86253827,,Full-time,Graduate,Hybrid,,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Senior Balance Sheet Management Analyst | ALM,Accounting,,,,,,,,Newcastle-Maitland,Australia,2026-07-22,https://www.linkedin.com/jobs/view/4442291232/,86528740,,Full-time,Senior,Hybrid,Bachelor,,,,,,,,,
NGM Group,New South Wales,startup,commission,https://ngmgroup.com.au,late stage,1001-5000,fintech,Newcastle-Maitland,"King Street, Newcastle, Newcastle-Maitland, Newcastle City Council, New South Wales, 2300, Australia",Customer-owned retail banking services for regional Australia,https://www.linkedin.com/company/ngm-group-australia/,14,,,,,,Senior Risk Lead,Finance,,,,,,,,Newcastle,Australia,2026-08-28,https://www.linkedin.com/jobs/view/4458305681/,88472792,,Full-time,Junior,,,,,,,,,,,
Novalith Technologies,New South Wales,startup,deep tech;hardware;manufacturing,https://www.novalith.com.au/,breakout stage,11-50,energy,Sydney,"Alexandria, New South Wales AU",Australia-based provider of sustainable direct lithium extraction technology,https://www.linkedin.com/company/novalith/,1,,,,,,Research Assistant,Other,,,,,,,,Alexandria,Australia,2026-09-01,https://www.linkedin.com/jobs/view/4461076606/,88569274,,Full-time,Junior,,Bachelor,80000,95000,AUD,80000,95000,,advert,,
NRN - National Renewable Network,New South Wales,startup,iot internetofthings;commission;manufacturing,http://nrn.com.au,early stage,11-50,energy;home living,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",Solar-powered energy infrastructure with zero upfront cost,https://www.linkedin.com/company/national-renewable-network/,1,,,,,,Customer Sales Consultant,CSM & Support,,,,,,Sales Assistant (General),631131,Sydney,Australia,2026-09-09,https://www.linkedin.com/jobs/view/4462911613/,88940008,,Full-time,Senior,,,,,,,,,,,
nuj super,New South Wales,startup,subscription;saas,http://nujsuper.com,early stage,11-50,,Sydney,"Sydney, New South Wales, Australia",Connect with members through a single voice,https://www.linkedin.com/company/nuj-super/,1,,,,,,Regulatory Specialist,Legal,,,,,,,,Sydney,Australia,2026-09-04,https://www.linkedin.com/jobs/view/4454230963/,88742241,,Full-time,Graduate,,,,,,,,,,,
Nullify,New South Wales,startup,artificial intelligence;subscription;saas,https://www.nullify.ai/,early stage,11-50,security,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia",AI-driven cybersecurity platform enhancing AppSec expertise and automating security tasks for engineering teams,https://www.linkedin.com/company/nullifyai/,1,,,5,1,https://www.glassdoor.com.au/Salary/Nullify-Salaries-E5774340.htm,Web Application Penetration Tester,Frontend development,Penetration Tester,261317,,2613,Software and Applications Programmers,Penetration Tester,271137,Sydney,Australia,2026-07-10,https://www.linkedin.com/jobs/view/4436885577/,85917390,,Full-time,Graduate,,,,,,,,,,,
Ofload,New South Wales,startup,commission;marketplace & ecommerce;saas,https://www.ofload.com.au/,breakout stage,51-200,transportation,Sydney,"Haymarket, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",A digital road freight platform that fully tackles freight inefficiencies,https://www.linkedin.com/company/ofload/,10,,,4.3,34,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,Carrier Procurement and Network Design Manager,Design,,,,,,,,Sydney,Australia,2026-09-08,https://apply.workable.com/ofload/j/C20B83DCA4,88910853,,,,,,,,AUD,,,104428,glassdoor,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,
Ofload,New South Wales,startup,commission;marketplace & ecommerce;saas,https://www.ofload.com.au/,breakout stage,51-200,transportation,Sydney,"Haymarket, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",A digital road freight platform that fully tackles freight inefficiencies,https://www.linkedin.com/company/ofload/,10,,,4.3,34,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,Chief Financial Officer,C-level,Finance Manager,132211,132211,1322,Finance Managers,Finance Manager,111231,Sydney,Australia,2026-07-31,https://www.linkedin.com/jobs/view/4444561367/,87078154,,Full-time,Lead,,,,,AUD,,,104428,glassdoor,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,
Ofload,New South Wales,startup,commission;marketplace & ecommerce;saas,https://www.ofload.com.au/,breakout stage,51-200,transportation,Sydney,"Haymarket, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",A digital road freight platform that fully tackles freight inefficiencies,https://www.linkedin.com/company/ofload/,10,,,4.3,34,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,"Director, Commercial - Pre-Sales & Pricing",Sales,,,,,,,,Sydney,Australia,2026-07-11,https://www.linkedin.com/jobs/view/4438893939/,85971851,,Full-time,Lead,Hybrid,Certification,,,AUD,,,104428,glassdoor,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,
Ofload,New South Wales,startup,commission;marketplace & ecommerce;saas,https://www.ofload.com.au/,breakout stage,51-200,transportation,Sydney,"Haymarket, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",A digital road freight platform that fully tackles freight inefficiencies,https://www.linkedin.com/company/ofload/,10,,,4.3,34,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,Sales Executive,Sales,,,,,,,,Sydney,Australia,2026-08-24,https://www.linkedin.com/jobs/view/4453863634/,88147537,,Full-time,,Hybrid,Certification,,,AUD,,,104428,glassdoor,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,2026-08-23
Ofload,New South Wales,startup,commission;marketplace & ecommerce;saas,https://www.ofload.com.au/,breakout stage,51-200,transportation,Sydney,"Haymarket, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",A digital road freight platform that fully tackles freight inefficiencies,https://www.linkedin.com/company/ofload/,10,,,4.3,34,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,Sales Executive - FinTech,Sales,,,,,,,,Sydney,Australia,2026-09-08,https://apply.workable.com/ofload/j/287331E0F9,88910902,,,,,,,,AUD,,,104428,glassdoor,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,
Ofload,New South Wales,startup,commission;marketplace & ecommerce;saas,https://www.ofload.com.au/,breakout stage,51-200,transportation,Sydney,"Haymarket, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",A digital road freight platform that fully tackles freight inefficiencies,https://www.linkedin.com/company/ofload/,10,,,4.3,34,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,Sales Manager,Sales,Sales and Marketing Manager,131112,131112,1311,"Advertising, Public Relations and Sales Managers",Sales and Marketing Manager,112133,Sydney,Australia,2026-08-25,https://apply.workable.com/ofload/j/A1933450E1,88182526,,,,,,,,AUD,,,104428,glassdoor,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,
Ofload,New South Wales,startup,commission;marketplace & ecommerce;saas,https://www.ofload.com.au/,breakout stage,51-200,transportation,Sydney,"Haymarket, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",A digital road freight platform that fully tackles freight inefficiencies,https://www.linkedin.com/company/ofload/,10,,,4.3,34,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,Senior Customer Success Manager,CSM & Support,Customer Service Manager,,149212,1492,Call or Contact Centre and Customer Service Managers,Customer Service Manager,172132,Sydney,Australia,2026-09-04,https://www.linkedin.com/jobs/view/4463155155/,88740245,,Full-time,Senior,Hybrid,,,,AUD,,,104428,glassdoor,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,
Ofload,New South Wales,startup,commission;marketplace & ecommerce;saas,https://www.ofload.com.au/,breakout stage,51-200,transportation,Sydney,"Haymarket, Sydney, Council of the City of Sydney, New South Wales, 2000, Australia",A digital road freight platform that fully tackles freight inefficiencies,https://www.linkedin.com/company/ofload/,10,,,4.3,34,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,Senior Transport Solution Design and Pricing Manager,Logistics,,,,,,,,Sydney,Australia,2026-09-03,https://www.linkedin.com/jobs/view/4459584827/,88667506,,Full-time,Senior,Hybrid,Certification,,,AUD,,,104428,glassdoor,https://www.glassdoor.com.au/Salary/Ofload-Salaries-E3795737.htm,
Okendo,New South Wales,startup,subscription;saas,http://okendo.io,breakout stage,51-200,marketing;enterprise software,Sydney,"333 George Street, 2000 Sydney, New South Wales, Australia","Enables fast-growing consumer brands like SKIMS, Buck Mason and Zitsticka to leverage their most powerful asset; their customers",https://www.linkedin.com/company/okendo/,3,,,4.4,49,https://www.glassdoor.com.au/Salary/Okendo-Salaries-E6407567.htm,Senior Frontend Software Engineer,Frontend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Sydney,Australia,2026-08-10,https://jobs.lever.co/okendo/8466117f-ebfb-45e7-9ef3-c98947a0ff23,87510487,,Full-time,Senior,Remote,,,,AUD,,,107376,glassdoor,https://www.glassdoor.com.au/Salary/Okendo-Salaries-E6407567.htm,2026-08-10
Okendo,New South Wales,startup,subscription;saas,http://okendo.io,breakout stage,51-200,marketing;enterprise software,Sydney,"333 George Street, 2000 Sydney, New South Wales, Australia","Enables fast-growing consumer brands like SKIMS, Buck Mason and Zitsticka to leverage their most powerful asset; their customers",https://www.linkedin.com/company/okendo/,3,,,4.4,49,https://www.glassdoor.com.au/Salary/Okendo-Salaries-E6407567.htm,Senior Frontend Software Engineer,Frontend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Brisbane,Australia,2026-08-05,https://jobs.lever.co/okendo/4cf00126-65b7-46f3-92ef-df62fb8e6ea1,87315852,,Full-time,Senior,Remote,,,,AUD,,,107376,glassdoor,https://www.glassdoor.com.au/Salary/Okendo-Salaries-E6407567.htm,2026-08-05
Okendo,New South Wales,startup,subscription;saas,http://okendo.io,breakout stage,51-200,marketing;enterprise software,Sydney,"333 George Street, 2000 Sydney, New South Wales, Australia","Enables fast-growing consumer brands like SKIMS, Buck Mason and Zitsticka to leverage their most powerful asset; their customers",https://www.linkedin.com/company/okendo/,3,,,4.4,49,https://www.glassdoor.com.au/Salary/Okendo-Salaries-E6407567.htm,Senior Frontend Software Engineer,Frontend development,Software Engineer,261313,261313,2613,Software and Applications Programmers,Software Engineer,273333,Melbourne,Australia,2026-08-05,https://jobs.lever.co/okendo/cce7f474-716a-42ab-83bb-0d356d3ac30c,87315861,,Full-time,Senior,Remote,,,,AUD,,,107376,glassdoor,https://www.glassdoor.com.au/Salary/Okendo-Salaries-E6407567.htm,2026-08-05
Omniscient Neurotechnology,New South Wales,startup,artificial intelligence;big data;deep tech;subscription,https://www.o8t.com/,late stage,51-200,health,Sydney,"580 George Street, 2000 Sydney, New South Wales, Australia",Enterprise grade clinical and research solutions applicable to a variety of brain-related disorders,https://www.linkedin.com/company/omniscientneurotechnology/,9,,,3.9,16,https://www.glassdoor.com.au/Salary/Omniscient-Neurotechnology-Salaries-E4350469.htm,Customer Success Associate,CSM & Support,,,,,,,,Sydney,Australia,2026-09-05,https://www.linkedin.com/jobs/view/4457199306/,88781088,,Full-time,Graduate,Remote,Bachelor,,,AUD,,,149674,glassdoor,https://www.glassdoor.com.au/Salary/Omniscient-Neurotechnology-Salaries-E4350469.htm,
Omniscient Neurotechnology,New South Wales,startup,artificial intelligence;big data;deep tech;subscription,https://www.o8t.com/,late stage,51-200,health,Sydney,"580 George Street, 2000 Sydney, New South Wales, Australia",Enterprise grade clinical and research solutions applicable to a variety of brain-related disorders,https://www.linkedin.com/company/omniscientneurotechnology/,9,,,3.9,16,https://www.glassdoor.com.au/Salary/Omniscient-Neurotechnology-Salaries-E4350469.htm,Reimbursement Manager,Accounting,,,,,,,,Sydney,Australia,2026-07-15,https://www.linkedin.com/jobs/view/4440584620/,86164439,,Full-time,Senior,Remote,Bachelor;Certification,,,AUD,,,149674,glassdoor,https://www.glassdoor.com.au/Salary/Omniscient-Neurotechnology-Salaries-E4350469.htm,
Omniscient Neurotechnology,New South Wales,startup,artificial intelligence;big data;deep tech;subscription,https://www.o8t.com/,late stage,51-200,health,Sydney,"580 George Street, 2000 Sydney, New South Wales, Australia",Enterprise grade clinical and research solutions applicable to a variety of brain-related disorders,https://www.linkedin.com/company/omniscientneurotechnology/,9,,,3.9,16,https://www.glassdoor.com.au/Salary/Omniscient-Neurotechnology-Salaries-E4350469.htm,Technical Lead,Backend development,,,,,,,,Sydney,Australia,2026-08-04,https://www.linkedin.com/jobs/view/4448628183/,87232628,,Full-time,Senior,Hybrid,Bachelor,,,AUD,,,149674,glassdoor,https://www.glassdoor.com.au/Salary/Omniscient-Neurotechnology-Salaries-E4350469.htm,
ondeck,New South Wales,scaleup,commission;marketplace & ecommerce,http://ondeck.com.au,breakout stage,51-200,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","OnDeck aims to solve a major issue facing Australian small businesses: the ability to access finance quickly and easily, so business owners can spend their time growing their business instead of seeking finance",https://www.linkedin.com/company/ondeck-australia/,10,,,,,,Collections Specialist - Late stage,Other,,,,,,,,Sydney,Australia,2026-08-02,https://www.linkedin.com/jobs/view/4446721601/,87135911,,Full-time,Junior,Hybrid,,,,,,,,,,
ondeck,New South Wales,scaleup,commission;marketplace & ecommerce,http://ondeck.com.au,breakout stage,51-200,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","OnDeck aims to solve a major issue facing Australian small businesses: the ability to access finance quickly and easily, so business owners can spend their time growing their business instead of seeking finance",https://www.linkedin.com/company/ondeck-australia/,10,,,,,,Credit Operations Team Lead - 12 Month Contract,Accounting,,,,,,,,Sydney,Australia,2026-08-25,https://www.linkedin.com/jobs/view/4456385699/,88207687,,Contract,Senior,,,,,,,,,,,2026-08-23
ondeck,New South Wales,scaleup,commission;marketplace & ecommerce,http://ondeck.com.au,breakout stage,51-200,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","OnDeck aims to solve a major issue facing Australian small businesses: the ability to access finance quickly and easily, so business owners can spend their time growing their business instead of seeking finance",https://www.linkedin.com/company/ondeck-australia/,10,,,,,,Portfolio Forecasting Analyst,Finance,,,,,,,,Sydney,Australia,2026-08-25,https://www.linkedin.com/jobs/view/4456412033/,88187017,,Full-time,Senior,Hybrid,Bachelor,,,,,,,,,2026-08-23
ondeck,New South Wales,scaleup,commission;marketplace & ecommerce,http://ondeck.com.au,breakout stage,51-200,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","OnDeck aims to solve a major issue facing Australian small businesses: the ability to access finance quickly and easily, so business owners can spend their time growing their business instead of seeking finance",https://www.linkedin.com/company/ondeck-australia/,10,,,,,,Sales and Operations Manager,Sales,,,,,,,,Sydney,Australia,2026-08-01,https://www.linkedin.com/jobs/view/4446702835/,87101126,,Full-time,Senior,Hybrid,,,,,,,,,,
ondeck,New South Wales,scaleup,commission;marketplace & ecommerce,http://ondeck.com.au,breakout stage,51-200,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","OnDeck aims to solve a major issue facing Australian small businesses: the ability to access finance quickly and easily, so business owners can spend their time growing their business instead of seeking finance",https://www.linkedin.com/company/ondeck-australia/,10,,,,,,Sales Associate,Sales,,,,,,Sales Assistant (General),631131,Sydney,Australia,2026-07-21,https://www.linkedin.com/jobs/view/4434907153/,86502180,,Full-time,Graduate,Hybrid,Bachelor,,,,,,,,,2026-07-15
ondeck,New South Wales,scaleup,commission;marketplace & ecommerce,http://ondeck.com.au,breakout stage,51-200,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","OnDeck aims to solve a major issue facing Australian small businesses: the ability to access finance quickly and easily, so business owners can spend their time growing their business instead of seeking finance",https://www.linkedin.com/company/ondeck-australia/,10,,,,,,Senior Credit Analyst / Underwriting Team Leader – SME Lending,Finance,,,,,,Credit or Loans Officer,531231,Sydney,Australia,2026-09-03,https://www.linkedin.com/jobs/view/4461289024/,88666813,,Full-time,Senior,,Bachelor,,,,,,,,,
ondeck,New South Wales,scaleup,commission;marketplace & ecommerce,http://ondeck.com.au,breakout stage,51-200,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","OnDeck aims to solve a major issue facing Australian small businesses: the ability to access finance quickly and easily, so business owners can spend their time growing their business instead of seeking finance",https://www.linkedin.com/company/ondeck-australia/,10,,,,,,Senior Product Manager,Business Development,Marketing Specialist,225113,225113,2251,Advertising and Marketing Professionals,Marketing Specialist,221534,Sydney,Australia,2026-07-02,https://www.linkedin.com/jobs/view/4434900103/,85448109,,Full-time,Senior,Hybrid,,,,,,,,,,
ondeck,New South Wales,scaleup,commission;marketplace & ecommerce,http://ondeck.com.au,breakout stage,51-200,fintech,Sydney,"Sydney, Council of the City of Sydney, New South Wales, Australia","OnDeck aims to solve a major issue facing Australian small businesses: the ability to access finance quickly and easily, so business owners can spend their time growing their business instead of seeking finance",https://www.linkedin.com/company/ondeck-australia/,10,,,,,,Social Media Manager & Content Producer,Marketing & Communication,Marketing Specialist,225113,225113,2251,Advertising and Marketing Professionals,Marketing Specialist,221534,Sydney,Australia,2026-07-31,https://www.linkedin.com/jobs/view/4446700849/,87074975,,Full-time,Senior,,,,,,,,,,,
One Drop Brewing,New South Wales,startup,selling own inventory;marketplace & ecommerce,https://www.onedropbrewingco.com.au,early stage,2-10,food,Sydney,"One Drop Brewing Co., 5, Erith Street, Botany, Eastern Suburbs, Sydney, Bayside Council, New South Wales, 2019, Australia","Innovative craft brewery offering unique beers with bold flavors, released every fortnight",https://www.linkedin.com/company/one-drop-brewing-co/,1,,,,,,BOOKKEEPER & ADMIN COORDINATOR,Other,,,,,,Bookkeeper,542131,Sydney,Australia,2026-08-05,https://onedropbrewingco.com.au/pages/jobs,87268207,,,,,,,,,,,,,,
Online Marketing Gurus,New South Wales,scaleup,subscription;saas,http://onlinemarketinggurus.com.au,breakout stage,201-500,marketing,Sydney,"2010 Sydney, New South Wales, Australia","Online Marketing Gurus specialize in delivering Organic Search Engine Optimization to boost relevant, conversion prone traffic to your site",https://www.linkedin.com/company/online-marketing-gurus/,6,,,4,151,https://www.glassdoor.com.au/Salary/Online-Marketing-Gurus-Salaries-E1556792.htm,Digital Project Manager,Project Management,,,,,,,,Sydney,Australia,2026-08-20,https://employmenthero.com/jobs/position/online-marketing-gurus-digital-project-manager-rafxd,87997501,,Full-time,,,,,,AUD,,,76346,glassdoor,https://www.glassdoor.com.au/Salary/Online-Marketing-Gurus-Salaries-E1556792.htm,2026-08-12
Online Marketing Gurus,New South Wales,scaleup,subscription;saas,http://onlinemarketinggurus.com.au,breakout stage,201-500,marketing,Sydney,"2010 Sydney, New South Wales, Australia","Online Marketing Gurus specialize in delivering Organic Search Engine Optimization to boost relevant, conversion prone traffic to your site",https://www.linkedin.com/company/online-marketing-gurus/,6,,,4,151,https://www.glassdoor.com.au/Salary/Online-Marketing-Gurus-Salaries-E1556792.htm,Paid Media Consultant,Marketing & Communication,,,,,,,,Sydney,Australia,2026-07-23,https://employmenthero.com/jobs/position/online-marketing-gurus-paid-media-consultant-x2pep,86603525,,Full-time,,Remote,,75000,75000,AUD,75000,75000,75000,glassdoor,https://www.glassdoor.com.au/Salary/Online-Marketing-Gurus-Salaries-E1556792.htm,2026-07-21
